Time,O2,DIC,TA,C_pbr,C_tot,1,pH,CO2,HCO3,CO3,PM,P_CO2,P_HCO3,P_CO3,R
2.7283530229325925,205.4227309873029,1668.4349889904445,2000.6650264733796,2466.1095257261622,2465.1095257261622,0.0,8.143515324744351,7.205867071384465,1441.3865147695806,219.84260714947925,4800.0,0.0,0.0,0.0,-480.0
2.731202223766505,205.57494044548952,1671.891736661859,2000.6650264733796,2464.7419141258843,2463.7419141258843,0.0,8.137673836374168,7.331053385682564,1446.835319504774,217.72536377140275,4800.0,0.0,0.0,0.0,-480.0
2.7340514246004175,205.66119328027978,1675.284837333547,2000.6650264733796,2463.3743025256063,2462.3743025256063,0.0,8.131908195814395,7.456474841905991,1452.1806188055273,215.64774368611404,4800.0,0.0,0.0,0.0,-480.0
2.73690062543433,205.71007034480644,1678.6141914585369,2000.6650264733796,2462.0066909253283,2461.0066909253283,0.0,8.126219721670628,7.582052886845253,1457.4223143000377,213.60982427165405,4800.0,0.0,0.0,0.0,-480.0
2.739749826268242,205.73776760765645,1681.879739756307,2000.6650264733796,2460.6390793250503,2459.6390793250503,0.0,8.120609692186747,7.707707550233977,1462.5603778711481,211.61165433492457,4800.0,0.0,0.0,0.0,-480.0
2.7425990271021545,205.75346287038985,1685.0814638820605,2000.6650264733796,2459.2714677247723,2458.2714677247723,0.0,8.115079340797525,7.833357645485711,1467.5948524211315,209.6532538154428,4800.0,0.0,0.0,0.0,-480.0
2.745448227936067,205.7623569359733,1688.219386991171,2000.6650264733796,2457.9038561244943,2456.9038561244943,0.0,8.109629851767451,7.9589209814758775,1472.52585244414,207.73461356555515,4800.0,0.0,0.0,0.0,-480.0
2.7482974287699795,205.7673969537128,1691.293574193469,2000.6650264733796,2456.5362445242163,2455.5362445242163,0.0,8.104262355938927,8.084314584366748,1477.3535644006843,205.855695208418,4800.0,0.0,0.0,0.0,-480.0
2.751146629603892,205.77025299053605,1694.3041328925656,2000.6650264733796,2455.1686329239383,2454.1686329239383,0.0,8.098977926617277,8.20945492826019,1482.0782468878483,204.01643107645694,4800.0,0.0,0.0,0.0,-480.0
2.7539958304378045,205.77187142657283,1697.251213006057,2000.6650264733796,2453.8010213236603,2452.8010213236603,0.0,8.093777575619221,8.334258173351037,1486.7002306004263,202.21672423227977,4800.0,0.0,0.0,0.0,-480.0
2.756845031271717,205.7727885489236,1700.1350070631684,2000.6650264733796,2452.4334097233823,2451.4334097233823,0.0,8.088662249510786,8.458640410145204,1491.2199180795662,200.4564485734571,4800.0,0.0,0.0,0.0,-480.0
2.7596942321056295,205.77330825646047,1702.9557501771358,2000.6650264733796,2451.0657981231043,2450.0657981231043,0.0,8.083632826059858,8.582517908208631,1495.6377832468713,198.7354490220555,4800.0,0.0,0.0,0.0,-480.0
2.762543432939542,205.77360276015852,1705.7137198904275,2000.6650264733796,2449.6981865228263,2448.6981865228263,0.0,8.078690110926779,8.705807367846145,1499.954370723594,197.05354179898748,4800.0,0.0,0.0,0.0,-480.0
2.765392633773454,205.77376964715174,1708.4092358917828,2000.6650264733796,2448.3305749225483,2447.3305749225483,0.0,8.073834834618868,8.828426172959375,1504.1702949345843,195.4105147842389,4800.0,0.0,0.0,0.0,-480.0
2.7682418346073665,205.77386421733434,1711.0426596047919,2000.6650264733796,2446.9629633222703,2445.9629633222703,0.0,8.069067649720195,8.950292643573526,1508.2862390029654,193.80612795825283,4800.0,0.0,0.0,0.0,-480.0
2.771091035441279,205.7739178076068,1713.6143936487842,2000.6650264733796,2445.5953517219923,2444.5953517219923,0.0,8.064389128429696,9.071326285972003,1512.3029534340317,192.24011392878035,4800.0,0.0,0.0,0.0,-480.0
2.7739402362751915,205.77394817571252,1716.12488117356,2000.6650264733796,2444.2277401217143,2443.2277401217143,0.0,8.059799760411563,9.1914480389731,1516.22125459858,190.71217853600675,4800.0,0.0,0.0,0.0,-480.0
2.776789437109104,205.77396538446706,1718.5746050704145,2000.6650264733796,2442.8601285214363,2441.8601285214363,0.0,8.05529995097798,9.31058051449011,1520.0420230201921,189.22200153573203,4800.0,0.0,0.0,0.0,-480.0
2.7796386379430165,205.77397513618604,1720.9640870627823,2000.6650264733796,2441.4925169211583,2440.4925169211583,0.0,8.050890019614393,9.428648230717906,1523.7662014751834,187.76923735688078,4800.0,0.0,0.0,0.0,-480.0
2.782487838776929,205.77398066221193,1723.2938866806592,2000.6650264733796,2440.1249053208803,2439.1249053208803,0.0,8.046570198856044,9.545577836321655,1527.3947929147055,186.35351592963195,4800.0,0.0,0.0,0.0,-480.0
2.7853370396108414,205.77398379365596,1725.5646001237692,2000.6650264733796,2438.7572937206023,2437.7572937206023,0.0,8.042340633521535,9.661298324088227,1530.9288582197555,184.97444357992555,4800.0,0.0,0.0,0.0,-480.0
2.788186240444754,205.77398556815754,1727.7768590191986,2000.6650264733796,2437.3896821203243,2436.3896821203243,0.0,8.038201380306402,9.775741232597646,1534.3695138008682,183.63160398573265,4800.0,0.0,0.0,0.0,-480.0
2.791035441278666,205.77398657371785,1729.931329079921,2000.6650264733796,2436.0220705200463,2435.0220705200463,0.0,8.0341524077366,9.88884083459404,1537.717929055313,182.32455919001376,4800.0,0.0,0.0,0.0,-480.0
2.7916667461395264,205.77398672941982,1730.4009434660804,2000.6650264733796,2435.7190489868335,2434.7190489868335,0.0,8.03326748494398,9.913712153623697,1538.4474752777755,182.0397560346811,4800.0,0.0,0.0,0.0,-480.0
2.7938846421125785,204.25315063361262,1731.4655287331454,2000.6650264733796,2434.6544637197685,2433.6544637197685,0.0,8.031258272369191,9.970386979242848,1540.1008862037831,181.3942555501194,4800.0,0.0,0.0,0.0,-480.0
2.796733842946491,202.2994197760726,1732.8331403334234,2000.6650264733796,2433.2868521194905,2432.2868521194905,0.0,8.028670700189087,10.043796156799836,1542.2240581000042,180.565286076619,4800.0,0.0,0.0,0.0,-480.0
